sentence	label
delicious delicately funny look	1
genuine laughs	1
repartee still worth hearing .	1
comes alive fire-breathing entity picture	1
best straight-up	1
vibrant whirlwind	1
hallmark film increasingly important film industry worth look .	1
page-turning	1
humor , warmth , intelligence	1
's funny little movie clever dialogue likeable characters .	1
behan 's memoir great material film -- rowdy , brawny lyrical best irish sense	1
dream	1
become household name basis first starring vehicle	1
high-minded	1
slam-bang extravaganza	1
lively dream	1
, humor , warmth , intelligence , captures life interestingly lived	1
breathtaking mystery	1
lot smarter average bond .	1
transcends agenda deliver awe-inspiring , times sublime , visuals	1
actually funny material	1
krawczyk deserves huge amount credit film 's thoroughly winning tone	1
execution skill	1
shines characters	1
earnest , unsubtle hollywood-predictable , green dragon still deeply moving effort put human face travail thousands vietnamese .	1
eyeballs	1
style flash double-cross made mamet 's `` house games `` last fall 's `` heist `` much fun	1
infuses rustic , realistic , altogether creepy tale hidden invasion	1
skillful moving	1
much recommend ,	1
gives human face 's often discussed purely abstract terms .	1
runs pure adrenalin pacino 's performance	1
heard	1
visual virtues	1
'' winner	1
, 're interested care .	1
authentic core .	1
unusual protagonist ( kilt-wearing jackson ) subject matter , improbable `` formula 51 `` somewhat entertaining	1
built-in audience	1
bundling flowers perversity , comedy romance strangely tempting bouquet movie	1
amusing ,	1
entertaining bonds years	1
appreciates art	1
three quite well , making one year 's enjoyable releases	1
important exhilarating forms	1
's full cheesy dialogue , great trashy fun finally returns de palma pulpy thrillers early '80s	1
ravaging	1
admire closing scenes film , seem ask whether civilization offers cure vincent 's complaint .	1
one film 's truly deserving oscar nomination	1
expressive power	1
attractive throughout	1
entirely suspenseful , extremely well-paced ultimately	1
inspirational status	1
gentle	1
accomplished	1
worse film breaking , breaking utterly charming .	1
soulful development	1
engrossing portrait	1
genial never inspired , little	1
proves sensational	1
entertain	1
joys lives	1
triumph	1
laced liberal doses dark humor , gorgeous exterior photography , stable-full solid performances , thing fascinating little tale .	1
frighteningly fascinating contradiction	1
equally assured	1
story script	1
's work enthralling drama	1
's wonderful , sobering , heart-felt drama	1
saves	1
uncompromising film	1
bracing truth	1
great trashy fun finally returns de palma pulpy thrillers early '80s	1
tells poignant uplifting story stunning fusion music images .	1
young everlyn sampi , courageous molly craig , simply radiates star-power potential remarkable memorable film .	1
solid job	1
lead actress gaï , impossibly long limbs sweetly conspiratorial smile	1
lighthearted glow	1
, guts crazy beasts stalking men guns though ... likely enjoy monster .	1
offer fascinating glimpse	1
illuminates means sometimes inside looking , times outside looking .	1
languorous charm	1
style flash	1
thematic content narrative strength	1
moral	1
nothing overly original , mind , solidly entertaining	1
presented great sympathy intelligence	1
nonchalantly freaky uncommonly pleasurable	1
thankfully ditched saccharine sentimentality bicentennial man favor altogether darker side .	1
good shot hollywood career	1
presented convincing way	1
worthy successor better tomorrow killer patiently waiting	1
rewards .	1
may real , laughs .	1
much better mother-daughter tale	1
successfully	1
long , intricate , star-studded	1
touching love story	1
self-discovery handled sensitivity	1
audience 's	1
best 60 minutes	1
settles becomes compulsively watchable guilty-pleasure , daytime-drama sort fashion .	1
entirely suspenseful , extremely well-paced ultimately ... dare say , entertaining !	1
fest 'll put hairs chest .	1
innocent ,	1
affable timeless	1
knew generating suspense	1
love	1
works levels	1
reveals slowly , intelligently ,	1
one-liners snappy , situations volatile	1
trouble every day success sense	1
world 's greatest teacher	1
fiery	1
game supporting cast	1
text ` lick	1
... solid , well-formed satire .	1
playful highly studied	1
hallmarks personal cinema painted largest-ever historical canvas	1
good	1
retains extraordinary faith ability images	1
salvation good intentions	1
sly , intricate magic	1
boasts enough funny dialogue sharp characterizations mildly amusing .	1
could n't done better bringing story spider-man big screen .	1
, laugh-a-minute crowd pleaser	1
beautifully choreographed kitchen ballet	1
new inspiration	1
'll find remembering refreshing visit sunshine state .	1
grows	1
nonbelievers may rethink attitudes see joy characters take creed , skeptics n't likely enter theater .	1
see .	1
humorous touching	1
best contest received	1
finds nice rhythm .	1
settles becomes compulsively watchable guilty-pleasure , daytime-drama sort fashion	1
drains	1
without resorting camp parody , haynes ( like sirk , differently ) transformed rhetoric hollywood melodrama something provocative , rich , strange .	1
rush profits created predictably efficient piece business notable largely overwhelming creepiness , eagerness create images wish n't seen , , day age , course point .	1
ever gracefully --	1
funny touching	1
intelligently accomplished	1
delightfully dour , deadpan tone stylistic consistency .	1
comedy	1
martin scorsese 's taxi driver goodfellas	1
capture chaos france 1790 's	1
sensation	1
material production	1
mind	1
beautiful , angry sad	1
bubbly	1
way seeping consciousness ,	1
daughter	1
enjoyable 100 minutes	1
ease integrates thoughtfulness pasta-fagioli comedy	1
whimsical comedy	1
splendid performances	1
winning wildly fascinating work .	1
wartime farce alternately comic	1
best	1
admirable energy	1
funny , touching , smart complicated	1
've got wildly popular vin diesel equation , adds big box office bucks guaranteed .	1
value merit	1
's amusing enough watch , offering fine acting moments pungent insights modern l.a. 's show-biz media	1
different , unusual , even nutty	1
recommend ,	1
ca n't help engage audience	1
life interestingly lived	1
, might seem like proper cup tea , however almost guaranteed even stuffiest cinema goers laugh *** hour-and-a-half .	1
sweet believable	1
remarkable amount material film 's short 90 minutes	1
full surprises	1
humor point	1
first-class road movie proves run away home , ego	1
's nothing like love give movie b-12 shot ,	1
different others genre rely dumb gags , anatomical humor , character cliches ;	1
one ca n't help drawn sympathetic characters	1
simple tale unlikely friendship , thanks gorgeous locales exceptional lead performances	1
belongs nicholson	1
well-wrought story	1
gets exhilarating new interpretation morvern callar	1
perfectly serviceable gives story soul	1
, cartoon adventure wind-in-the-hair exhilarating .	1
works pretty contagious fun .	1
makes compelling .	1
enjoyable big movie	1
braveheart well	1
kind hands-on storytelling	1
character portrait , romantic comedy	1
would n't crazy great-grandson 's movie splitting pretty much way .	1
valiantly	1
generally amusing time time	1
biting satire	1
literally	1
small gem belgium .	1
simply radiates star-power potential remarkable memorable film .	1
great director	1
wonder wonders -- teen movie humanistic message .	1
picture lovely toward end	1
works well enough , since thrills pop frequently , dispatching cast often imaginative gory	1
perfectly	1
performances amiable committed ,	1
elicits strong performances cast	1
brilliantly employ quirky fearless ability look american angst eye end laughing	1
wicked	1
fontaine 's direction , especially agreeably startling use close-ups grace moving camera , creates sheerly cinematic appeal .	1
isabelle huppert ... shows uncanny skill getting skin characters	1
sobering powerful documentary severe kind personal loss :	1
sharp , amusing study cult celebrity	1
makes great impression writer-director little $ 1.8 million charmer , may cutting-edge indie filmmaking huge heart	1
ingenuity	1
shrewd effective film director understands create sustain mood .	1
far heaven dazzling conceptual feat , , 's work enthralling drama .	1
'll keep watching skies next project	1
joyous life	1
like change ( herzog 's ) personal policy	1
unfolds one	1
adds big box office bucks guaranteed .	1
marvel	1
coming-of-age drama	1
buoyant romantic comedy	1
need watch thirty seconds say , ` ah , yes	1
warm , moving	1
( ferrera ) charisma young woman knows hold screen .	1
best brush business	1
mythic level	1
hits mark	1
might otherwise go unnoticed underappreciated music fans	1
comes along occasionally , one unconventional , gutsy perfectly	1
solomonic decision facing jewish parents turbulent times	1
's one tough rock .	1
staggeringly compelling character	1
create engaging story keeps guessing almost every turn	1
every bit imperious katzenberg 's prince egypt 1998 .	1
stylish steady , ultimately satisfying ,	1
diesel rare creature -- action hero table manners , one proves elegance tattoo deep .	1
cute moments , funny scenes , hits target audience ( young bow wow fans ) -	1
, motorcycles	1
succeeds due rapid-fire delivery enough inspired levity ca n't dismissed mindless .	1
dragonfly	1
created breathtakingly assured stylish work spare dialogue acute expressiveness	1
's got familiar bruckheimer elements , schumacher probably good job anyone bringing hopkins/rock collision acting styles onscreen personas .	1
entirely appropriately , tale unfolds like lazy summer afternoon concludes crisp clarity fall dawn .	1
staggeringly unoriginal terms , gender-bending comedy generally quite funny .	1
enlightened	1
's work artist , one whose view america , history awkwardness human life generous deep	1
10-course banquet	1
's cool event whole family .	1
like jaglom 's films , honestly affecting ,	1
see movie	1
best films year	1
enjoy seeing evolve	1
screenplay , jumps head class women 's films manage avoid ghetto sentimental chick-flicks treating female follies satirical style	1
purely enjoyable might even notice 's fairly straightforward remake hollywood comedies father bride .	1
showcases davies young woman great charm , generosity diplomacy	1
thurman lewis give easily considered career-best performances	1
accurately	1
well-made pb & j sandwich	1
engages us	1
three short films two features	1
results honest	1
's nice	1
way seeping consciousness , lingering questions film really getting	1
one important exhilarating forms animated filmmaking since old walt doodled steamboat willie .	1
quirky comedy	1
artful , watery tones blue , green brown	1
cinema	1
diverse astonishingly articulate	1
charm first movie still	1
turns gripping , amusing , tender heart-wrenching	1
gift anyone loves dance cinema	1
one .	1
one best films year exquisite acting , inventive screenplay , mesmerizing music , many inimitable scenes tenderness , loss , discontent , yearning .	1
've got hand director george clooney biting big job first time	1
usual movie rah-rah , pleasantly predictably delivered low-key style director michael apted writer tom stoppard .	1
one great minds times	1
intense effective film loneliness chilly anonymity environments many us spend much time	1
effortlessly draws	1
fluid motion astounding number levels -- including physical demands made büttner --	1
colorful , energetic sweetly whimsical ... rare sequel 's better predecessor .	1
climactic	1
tale turned sweet bittersweet , tears come final , beautiful scene , finally feel absolutely earned .	1
outre aspects	1
evans hollywood villain	1
falling love	1
tremendously moving	1
benefits real writer plot characters ' moves overlapping story	1
spaces	1
good ( great ) movie	1
funny , insightfully human	1
visually engrossing	1
fascinating , unnerving examination delusions	1
extremely well acted four primary actors	1
universal themes ,	1
makes difference	1
gentle , lapping rhythms	1
using stock plot , boy injects enough freshness proceedings provide enjoyable 100 minutes movie theater .	1
funny , sexy , rousing	1
pretty good job	1
scenic shots	1
making tragedy backdrop love story risks trivializing , though chouraqui doubt intended film affirm love 's power help people endure almost unimaginable horror .	1
fascinating , ludicrous , provocative vainglorious	1
made movie leave wondering characters ' lives clever credits roll	1
spooky subtly	1
classic genre	1
walking satisfied also somewhat touched	1
's something ultimate scorsese film	1
mostly martha mostly unsurprising , 's still sweet , even delectable diversion .	1
beautiful	1
enhanced surplus vintage archive footage	1
-- film less refracting world war ii specific conditions one man , man	1
makes lives count .	1
stronger	1
improvement	1
would nice see could make decent budget	1
bizarre credible	1
potential cult film ,	1
significantly different ( better ) films theme	1
beautifully produced .	1
thoroughly modern maiden	1
born make	1
gets greatest play	1
actors fantastic .	1
twinkling eyes , repressed smile	1
caffeinated , sloppy brilliance ,	1
accurate	1
, film never succumbs trap maudlin tearful , offering instead unflinching gaze measure faith future .	1
music makes nice album , food enticing	1
faith , love power	1
hearts right place	1
wiseman patient	1
manage keep things interesting .	1
ponder peculiar american style justice plays	1
wo n't able look away second	1
top-notch	1
larger life	1
filmed directly	1
see movie heart	1
would make great piece watch kids use introduce video art .	1
charm	1
amazing breakthrough	1
irreverent energy	1
stay positive	1
set world lingerie models bar dancers midwest held interest precisely n't try .	1
suspense never rises higher level , nevertheless maintained throughout	1
's sheer unbridled delight way story unfurls ...	1
entertaining , .	1
irresistible blend	1
reality 's one tough rock .	1
quite possibly sturdiest example yet	1
schrader examines crane 's decline unblinking candor .	1
worth price admission ...	1
never charming boy	1
priceless	1
inspirational love story , capturing innocence idealism first encounter .	1
nothing less provocative piece work	1
even n't know band album 's songs heart , enjoy seeing evolve , also learn good deal state music business 21st century .	1
( film ) works	1
multi-layers	1
entertaining .	1
hit .	1
achieves level connection concern	1
many tense scenes trapped	1
seen years	1
glinting charm	1
'm giving strong thumbs	1
act still charming .	1
energetic engaging film	1
accurate anything	1
rekindle magic first film	1
give `` scratch `` second look .	1
impossible awed power grace one greatest natural sportsmen modern times .	1
personable , amusing	1
worth revisiting	1
amusing sidekicks	1
sure hand .	1
showing honest emotions .	1
historical truth realism	1
, revigorates mind see feature concentrates people , project script characters hold sway .	1
reassuring manner beautifully sung holiday carol	1
donna	1
valuable	1
light touch	1
explores awful complications one terrifying day	1
offers interesting look rapidly changing face beijing	1
chilling tale one	1
make surprisingly decent flick	1
rhapsodic dialogue	1
addictive guilty pleasure	1
fun funny middle , though somewhat less	1
manage make points modern man problematic quest human connection	1
shimmeringly lovely coming-of-age portrait , shot artful , watery tones blue , green brown .	1
watching sad endearing characters extremely unconventional things	1
yale grad	1
make large-screen format , swooping string exotic locales , scooping whole world joyous communal festival rhythm	1
pleasing	1
canny crowd pleaser	1
infatuated	1
well	1
lurid fiction	1
even embracing monty , accepts nasty behavior severe flaws part human condition	1
viewer , young old ,	1
skillfully weaves elements plot powerfully evocative mood combining heated sexuality haunting sense malaise .	1
reactionary thriller	1
jolts laughs	1
steals show	1
turns pretentious , fascinating , ludicrous , provocative vainglorious .	1
computer	1
inspired humor	1
delivered conviction	1
universal theme	1
... makes great impression writer-director little $ 1.8 million charmer , may cutting-edge indie filmmaking huge heart .	1
feel truly know makes holly marina tick	1
harris affecting times	1
casting excellent latin actors ages --	1
beat hears soul	1
lovely , sad dance	1
turns collectively stellar performance	1
seems timely important	1
one saving grace .	1
credible script , though	1
gives women forum demonstrate acting ` chops '	1
's ( watts ) lend credibility strange scenario , presence succeeds making us believe .	1
offers instead unflinching objective look decidedly perverse pathology	1
cannon 's confidence laid-back good spirits	1
intriguing story maternal instincts	1
immensely entertaining	1
's absolutely amazing	1
thoughtful	1
entranced .	1
surprisingly ` solid ' achievement director malcolm d. lee writer john ridley .	1
movie defies classification thought-provoking	1
good dialogue	1
lighthearted comedy	1
roman polanski may born make	1
michael moore perfected art highly entertaining , self-aggrandizing , politically motivated documentary-making ,	1
probably reasonably good time salton sea	1
filmmaking without balm right-thinking ideology , either liberal conservative	1
one year 's intriguing movie experiences	1
's also one smartest	1
hoffman 's quirks mannerisms , particularly penchant tearing cue -- things seem real small doses --	1
color creativity	1
gripping portrait jim brown , celebrated wonder spotlight	1
fixating far corner screen times	1
wide-eyed	1
, one whose lessons well worth revisiting many times possible	1
effortlessly accomplished richly resonant work .	1
devastatingly powerful astonishingly vivid holocaust drama	1
raise audience 's spirits	1
nerds	1
create characters	1
work -- charming ,	1
started nothing reacting - feeling part grand locations , thinking urgently protagonists struggled , feeling mercy inventiveness , gasping visual delights	1
lyrical tale probes ambiguous welcome extended iran afghani refugees streamed across borders , desperate work food .	1
looks good	1
orchestrating	1
ever knew generating suspense	1
maintain dismantle facades genre character construct wonderous accomplishment veracity narrative grace	1
's quaid anchors film effortless performance trademark grin -- perfect ballplayer .	1
self-reflexive , philosophical nature	1
( russell ) makes good b movies ( mask , blob )	1
depict french revolution	1
fascinating character study laughs	1
one greatest date movies years .	1
long eventful spiritual journey	1
allows us forget actually movie folk	1
excellent storytelling	1
likes mainstream audiences rarely seen	1
revealing look	1
positive ( tragic ) note	1
flowery	1
storytelling ability	1
undeniably subversive involving bold presentation	1
changing lanes tries .	1
expressively performed	1
mr. rose 's updating works surprisingly well .	1
encouraging effort	1
alarms duvall 's throbbing sincerity elderly propensity patting people talks .	1
high-powered star pedigree	1
good documentarian	1
importance earnest offers opportunities occasional smiles chuckles	1
makes point	1
, diesel rare creature -- action hero table manners , one proves elegance tattoo deep .	1
drama , conflict ,	1
scary , action-packed chiller	1
film boasts least good ideas features decent performances	1
mark pellington 's latest pop thriller kooky overeager spooky subtly love myth .	1
relatively lightweight commercial fare notting hill commercial fare real thematic heft .	1
touch	1
tried hard	1
intimate , unguarded moments	1
important political documentary	1
little better sorcerer 's stone .	1
heroic tale	1
intriguing	1
devastated war , famine poverty documented cruelty suffering found devastating , eloquent clarity	1
full charm .	1
breezy , distracted rhythms	1
ironic cultural satire	1
hatfield hicks make oddest couples , sense movie becomes study gambles publishing world , offering case study exists apart movie 's political ramifications .	1
stevens ' vibrant creative instincts	1
lovingly photographed manner golden book sprung life	1
strong confident	1
fun funky look artificial creation world thrives artificiality .	1
bring heart reality buoy film , times , elevate superior crime movie	1
transcends culture race	1
come care main characters	1
self-conscious often hilarious	1
spectacle	1
uproarious humor underlying seriousness sneaks viewer , providing experience richer anticipated	1
represents auspicious feature debut chaiken	1
even sexy	1
thrill , touch make	1
acting -- accurately , 's moving	1
adaptation intricately constructed	1
` triumph '	1
accomplishes chilling , unnerving film	1
dashing resourceful hero ; lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; story	1
astounding	1
may ... work jaunt memory lane teens young adults grew televised scooby-doo shows reruns .	1
remembering refreshing visit	1
expository material	1
story rather simplistic one : grief drives , love drives , second chance find love unlikely place - struck chord .	1
properly intense , claustrophobic tale obsessive love	1
one best growing strain daring films	1
cultural economic subtext , bringing richer meaning story 's morals	1
particular interest	1
tribute	1
right stuff silly summer entertainment enough laughs sustain interest end	1
ian holm conquers france earthy napoleon	1
worthy successor better tomorrow killer patiently waiting .	1
one great minds times interesting accessible	1
biggest names japanese anime , impressive results	1
passive-aggressive psychology	1
manages wholesome subversive time .	1
us	1
clear-eyed chronicle	1
manically generous christmas vaudeville .	1
much	1
richly detailed , deftly executed	1
though nijinsky 's words grow increasingly disturbed , film maintains beguiling serenity poise make accessible non-narrative feature .	1
film visually dazzling	1
sex strangers	1
meaty subject	1
obvious political insights	1
parker displays freshening play	1
masterfully made one	1
characters deeply thought ` right-thinking ' films .	1
sweet-tempered comedy forgoes knee-jerk misogyny passes humor many teenage comedies .	1
lot casting juliette binoche sand , brings role pale , dark beauty characteristic warmth	1
strong	1
emerges another key contribution flowering south korean cinema	1
oddly colorful	1
every shot enhances excellent performances	1
feel good	1
throes first full flush testosterone	1
jacquot 's strategy allows cast benefit able give full performances ... demonstrating vividly beauty power opera reside primarily music .	1
oscar nomination	1
sets apart forming chain relationships come full circle end positive ( tragic ) note	1
funny , enjoyable ...	1
best-known creation	1
toback 's deranged immediacy makes seem fresh .	1
's technically sumptuous also almost wildly alive .	1
steers refreshingly clear usual cliches	1
` stoked	1
original bone	1
good , hard-edged stuff	1
cannon 's confidence	1
compelling french psychological drama	1
metaphysical	1
art impossible disappearing/reappearing acts	1
redeeming feature	1
kissing jessica stein one greatest date movies years .	1
want jolted gourd drop everything run ichi .	1
front ranks china 's numerous , world-renowned filmmakers	1
string together enough charming moments work	1
purpose strong pulse	1
sensuality ,	1
least 's better eponymous 1980 biopic used soap places mysteries lingered	1
young , black manhood funny , touching , smart complicated	1
riveting performances	1
hammy times	1
means check .	1
finely cut diamond	1
convincing one	1
unique niche self-critical , behind-the-scenes navel-gazing kaufman carved orleans ' story	1
... good film must baffled folks marketing department .	1
work , especially since actresses lead roles competent	1
emotional gravity	1
( fincher 's ) camera sense assured pacing make above-average thriller .	1
marvelous documentary touches -- ever gracefully --	1
's refreshing see movie embraces old-fashioned themes process comes looking like something wholly original .	1
cusack 's brilliant .	1
, `` derrida undeniably fascinating playful fellow .	1
food enticing	1
mothman prophecies best illustrating demons bedevilling modern masculine journey .	1
substantial depth	1
warm well-told tale	1
faith	1
fun reminiscent combat scenes	1
quite vision .	1
immediate inclination provide fourth book	1
original film	1
convey sense childhood imagination	1
all-around good time movies summer	1
n't matter film less 90 minutes .	1
, gut-clutching piece	1
epic scope	1
caught intricate plot	1
worth journey	1
received sophisticated unsentimental treatment big screen marvelous film .	1
full-length classic	1
enduring	1
sharper , cleaner	1
enjoyable choice younger kids	1
ultimately delivers	1
strong always .	1
would like smack middle war zone armed nothing camera	1
intelligent , multi-layered profoundly humanist ( mention gently political ) meditation values knowledge , education ,	1
surprising romance	1
sporadic dips	1
best script	1
companionable couple	1
margin gives viewers chance learn , grow , travel	1
familiar enjoyable .	1
smoother confident	1
easily	1
riveted every painful nuance , unexpected flashes dark comedy character 's gripping humanity	1
enriched imaginatively mixed cast antic spirits , headed christopher plummer subtlest complexly evil uncle ralph 've ever seen many film stage adaptations work	1
takes somewhere 're likely seen , beneath exotic surface ( exotic dancing ) 's surprisingly old-fashioned .	1
teenage sex comedy	1
rick	1
unsung heroes	1
rare directors feels acting heart soul cinema	1
could hardly ask .	1
one smartest	1
right cut	1
created beautiful canvas	1
's strong `` b + .	1
storytelling far appealing	1
cuts core actually means face fears , girl world boys , boy truly love girl , ride big metaphorical wave life -- wherever takes .	1
must genre fans .	1
young stars cute ;	1
multilayered sympathetic female characters year	1
expressive .	1
turning delightful work indie projects	1
sparkling	1
kiddie entertainment ,	1
better	1
idealistic kid chooses champion ultimately losing cause	1
smart , cloying .	1
inquisitive film	1
's spectacular performance - ahem	1
career-defining	1
like full monty , sure raise audience 's spirits leave singing long credits roll .	1
canada 's arctic light	1
make mel brooks ' borscht belt schtick look sophisticated	1
rich	1
extravagant	1
like original , version raised notches kiddie fantasy pablum allen 's astringent wit .	1
movie love	1
hugely enjoyable right though	1
bigger-name cast	1
crafted solid formula successful animated movies	1
everyone making	1
soderbergh 's best films	1
coming-of-age film	1
deemed important enough make film someone hired portray richard dawson	1
actually manages bring something new mix	1
fun	1
making kahlo 's art living , breathing part movie , often catapulting artist work	1
fosters moments spontaneous intimacy	1
odd , poetic road movie , spiked jolts pop music ,	1
charged	1
extremely funny , first part making flaws come later	1
ripe recipe , inspiring ingredients	1
meticulously uncovers trail outrageous force craven concealment .	1
thriller whose style , structure rhythms integrated story	1
wonderfully lush morvern callar	1
stays close ground	1
interesting times	1
swaggers scenes	1
cinematic tone poem	1
's light chills heavy atmospheric weirdness ,	1
lean tough enough fit modern action movie	1
successes	1
revolutionary spirit	1
remarkably faithful one	1
good full monty , really strong second effort .	1
moments hilarity	1
welcomed	1
unexpectedly sweet story sisterhood .	1
washed away sumptuous ocean visuals cinematic stylings director john stockwell	1
real shocks store unwary viewers .	1
deliberative account lifestyle characterized surface-obsession -- one typifies delirium post , pre , extant stardom .	1
still-inestimable contribution	1
delight images	1
fascinating part	1
smart , funny look	1
walk remember niche hit	1
's brilliant piece filmmaking , funny ( sometimes hilarious ) comedy deft sense humor , playful spirit game cast .	1
amazingly evocative	1
weird honestly never knew hell coming next	1
viscerally exciting , dramatically moving	1
whose legacy begun bronze	1
extant stardom	1
dragons !	1
increasingly important film industry	1
hip-hop fan appreciate scratch	1
hilarious sad	1
captivating	1
integrity	1
cutting-edge indie filmmaking	1
musical passion	1
fully formed	1
humor poignancy	1
variety tones spielberg 's work	1
cut layers soap-opera emotion	1
cast magnificent jackie chan	1
twinkling eyes , repressed smile determined face needed carry dickensian hero .	1
steers refreshingly clear usual cliches .	1
moved edge seats dynamic first act	1
demonstrates vivid imagination impressive style	1
appeared 1938	1
susan sarandon , dustin hoffman holly hunter ,	1
bring fresh , unforced naturalism characters	1
's better phantom menace .	1
nevertheless touches raw nerves	1
four fine	1
conjured coming-of-age stories seem possible	1
, solid storytelling .	1
's testament film 's considerable charm succeeds entertaining , despite playing like feature-length sitcom replete stereotypical familial quandaries	1
captivating drama speak nonconformist us	1
courage , ideas , technical proficiency	1
though fans assuredly funny bones tickled	1
lovable-loser protagonist	1
though tom shadyac 's film kicks spookily enough	1
, grand-scale moviemaking larger-than-life figure , artist awarded mythic status contemporary culture .	1
teddy bears '	1
allegory concerning chronically mixed signals african american professionals get overachieving could intriguing ,	1
jazzy score	1
loquacious	1
prime escapist fare	1
much slick sprightly cgi feature sufficiently funny amuse even resolutely unreligious parents escort little ones megaplex screenings .	1
compelling , sensitive , intelligent almost cohesive	1
... playful haunting , in-depth portrait iconoclastic artist fundamentally unknowable even closest friends .	1
worthy idea	1
saddled unwieldy cast characters angles , payoff powerful revelatory	1
intoxicating	1
earmarks french cinema best	1
performance gedeck , makes martha enormously endearing	1
used analgesic balm overstimulated minds	1
fruition sophomore effort	1
super	1
impressive job relating complicated history war filling background .	1
n't feel least bit ashamed admitting enjoyment came expense seeing justice served , even 's dish 's best served cold .	1
interesting times captivating	1
assuredly funny bones tickled	1
use thriller form examine labyrinthine ways people 's lives cross change , buffeted events seemingly control ,	1
, deftly setting uproarious humor underlying seriousness sneaks viewer , providing experience richer anticipated .	1
verbal duel two gifted performers	1
swiftly	1
fairly enjoyable	1
intimacy sucks dares believe	1
tadpole may one appealing movies ever made otherwise appalling , downright creepy , subject -- teenage boy love stepmother .	1
rich tale	1
fascinating profile	1
prepare	1
honest , enjoyable comedy-drama	1
`` far heaven `` masterpiece .	1
mystery four decades back springboard immediate mystery present	1
interesting times captivating take loss loneliness .	1
buddy cop comedy	1
'm	1
wit originality	1
'' admirably	1
nerve speak	1
infectious	1
serious soul	1
core	1
said ribcage n't ache end kung pow	1
, `` real women curves `` sweet , honest , enjoyable comedy-drama young woman wants many things life , fears 'll become mother gets fulfill dreams .	1
sumptuous stream	1
best worlds	1
moving revelatory footnote	1
compassion , sacrifice , christian love	1
wow .	1
beautifully animated epic	1
engaging fantasy	1
riveting power sadness	1
inventive moments	1
's heck ride	1
music life	1
witty	1
predecessors proud .	1
` blade runner ' would	1
cinemantic flair	1
, 's lyrical endeavor .	1
infused frida visual style unique inherent titular character 's paintings process created masterful work art .	1
rock solid family fun	1
dazzling , remarkably unpretentious reminder ( evans ) , lost , got back	1
make ones n't come	1
13 months 295 preview screenings	1
like good romance	1
step ,	1
spirit visual treat ,	1
clever cutting , quick dirty look modern living movie life	1
maintains beguiling serenity poise make accessible non-narrative feature	1
solid emotional impact	1
beckons us	1
filling	1
first-time director denzel washington top-notch cast	1
dying loving	1
moment woman 's life , deep-seated , emotional need , turn onto different path	1
work -- charming	1
engaging film	1
cinematic razzle-dazzle recovery historical episode , simple telling , proves simultaneously harrowing uplifting	1
tries shift tone thriller 's rush	1
impeccable study	1
swaying back forth cradles characters , veiling tension beneath otherwise tender movements	1
dumb , fun , curiously adolescent movie	1
extremely thorough	1
worth seeing least	1
liked film lot ...	1
byron luther	1
humor , characterization , poignancy , intelligence	1
perhaps 's cliche call film ` refreshing , ' .	1
, 's way wo n't talking film exit theater .	1
tears welled eyes times	1
tells sweet , charming tale intergalactic friendship	1
letting share one-room world	1
constant smiles frequent laughter	1
boldly , confidently orchestrated , aesthetically sexually	1
( city ) reminds us realistically nuanced robert de niro performance lucratively engaged shameless self-caricature ` analyze ' ( 1999 ) ` analyze , ' promised ( threatened ) later year .	1
attracts young fit	1
something bubba ho-tep 's clearly evident quality	1
made exhilarating	1
lazy enjoyable	1
best didacticism	1
'm	1
terms style , movie class	1
macdowell ... gives give solid , anguished performance eclipses nearly everything else 's ever done .	1
favorite musical	1
falling hollywood trap making vanity project nothing new offer	1
haunting tale murder mayhem .	1
still quite good-natured bad way spend hour two .	1
successful	1
suspenseful spin	1
cedar 's	1
utter sincerity	1
flat-out amusing , sometimes endearing	1
witty feature	1
feeling like 've seen movie instead endless trailer	1
( hayek ) throws dream hispanic role teeth-clenching gusto	1
irresistible blend warmth humor consistent embracing humanity face life 's harshness	1
lively appeal last kiss	1
featuring oscar-worthy performance	1
, hilarious	1
intelligent screenplay	1
sentimental feels free offend , analytical surrenders illogic characters , grief yet permits laughter .	1
executed gentle insistent sincerity , good humor	1
hearts right place .	1
something provocative , rich , strange	1
'm sure mainstream audiences baffled , , least minimal appreciation woolf clarissa dalloway , hours represents two well spent .	1
effective portrait	1
send audiences talking specific scary scenes startling moments	1
proves cross swords best helm traditionally plotted popcorn thriller surrendering little intellectual rigor creative composure .	1
must-see fans thoughtful war films	1
reverent	1
sentimental journey heart	1
astoundingly rich film	1
hope movie widely seen debated appropriate ferocity thoughtfulness .	1
loves pieces	1
goodwill	1
family-friendly comedy	1
answered yes , means	1
relationships shift , director robert j. siegel allows characters inhabit world without cleaving narrative arc .	1
right choices every turn	1
reign fire hardly original fantasy film ever made -- beyond road warrior , owes enormous debts aliens every previous dragon drama -- barely makes less entertaining	1
honesty , insight humor	1
ambitious films	1
captivated	1
likely	1
oddly sweet comedy jokester highway patrolmen	1
make formula feel fresh	1
brilliant work	1
friendly kick	1
suitable	1
bought movie	1
`` promising ``	1
romance smart	1
fessenden continues interesting work	1
mesmerizing cinematic poem first frame last .	1
laughs aplenty , , bonus ,	1
warm , moving message	1
in-depth portrait	1
acquire fast-paced contemporary society	1
politically audacious films	1
's glorified term	1
keeps pretty watchable ,	1
awesome	1
sun-splashed whites	1
delighted fast , funny , even touching story .	1
